Monat;Strom in W/m2NGF;Warmwasser thermisch in in W/m2NGF;Waerme in W/m2NGF;Kaelte in W/m2NGF;Wind in MW;Photovoltaik in kW;Stunde;Datum
10;3,1500;1,41000;0;0;119;0;7148;25.10.2021
10;2,6900;1,10000;0;0;118;0;7149;25.10.2021
10;2,5700;0,55000;0;0;110;0;7150;25.10.2021
10;2,2600;0,55000;0;0;116;0;7151;25.10.2021
10;1,6500;0,27000;0;0;182;0;7152;25.10.2021
10;1,8000;0,27000;0;0;195;0;7153;26.10.2021
10;1,4900;0,27000;0;0;261;0;7154;26.10.2021
10;1,3100;0,55000;0;0;149;0;7155;26.10.2021
10;1,2400;0,55000;0;0;138;0;7156;26.10.2021
10;1,2300;1,10000;0;0;62;0;7157;26.10.2021
10;1,4000;1,64000;0;0;26;0;7158;26.10.2021
10;1,4300;2,81000;0;0;23;0,3;7159;26.10.2021
10;1,7100;2,81000;0;0;44;21,1;7160;26.10.2021
10;5,2000;2,53000;0;0;49;51,8;7161;26.10.2021
10;6,8600;2,05000;0;0;44;81,6;7162;26.10.2021
10;7,2200;1,77000;0;0;20;114,7;7163;26.10.2021
10;7,5000;2,37000;0;0;5;121,5;7164;26.10.2021
10;7,5400;2,91000;0;0;8;113,3;7165;26.10.2021
10;6,9900;2,05000;0;0;10;97,9;7166;26.10.2021
10;6,5400;1,49000;0;0;24;64,8;7167;26.10.2021
10;12,2900;1,49000;0;0;51;25,9;7168;26.10.2021
10;14,2500;2,05000;0;0;117;0,6;7169;26.10.2021
10;6,7900;2,32000;0;0;238;0;7170;26.10.2021
10;5,9900;1,99000;0;0;420;0;7171;26.10.2021
10;2,8800;1,41000;0;0;603;0;7172;26.10.2021
10;2,7900;1,10000;0;0;785;0;7173;26.10.2021
10;2,6400;0,55000;0;0;961;0;7174;26.10.2021
10;2,4100;0,55000;0;0;1102;0;7175;26.10.2021
10;1,5600;0,27000;0;0;1117;0;7176;26.10.2021
10;1,3100;0,27000;0;0;1013;0;7177;27.10.2021
10;1,2400;0,27000;0;0;919;0;7178;27.10.2021
10;1,2300;0,27000;0;0;1088;0;7179;27.10.2021
10;1,2400;0,27000;0;0;1136;0;7180;27.10.2021
10;1,3600;0,27000;0;0;1200;0;7181;27.10.2021
10;1,9300;0,55000;0;0;1305;0;7182;27.10.2021
10;2,4400;1,10000;0;0;1462;0,3;7183;27.10.2021
10;2,5500;1,89000;0;0;1610;6;7184;27.10.2021
10;2,5300;1,64000;0;0;1649;17,8;7185;27.10.2021
10;2,4700;1,37000;0;0;1671;22,7;7186;27.10.2021
10;2,4900;0,83000;0;0;1836;20,4;7187;27.10.2021
10;2,7200;1,37000;0;0;1884;20,4;7188;27.10.2021
10;2,6700;1,64000;0;0;1904;16,4;7189;27.10.2021
10;2,4000;1,71000;0;0;1878;207,3;7190;27.10.2021
10;2,2100;1,37000;0;0;1941;168;7191;27.10.2021
10;2,1100;1,35000;0;0;1917;90,3;7192;27.10.2021
10;2,2500;2,43000;0;0;2042;3,6;7193;27.10.2021
10;2,6500;1,92000;0;0;1889;0;7194;27.10.2021
10;3,0300;0,85000;0;0;1075;0;7195;27.10.2021
10;2,9800;1,10000;0;0;591;0;7196;27.10.2021
10;2,8100;0,55000;0;0;495;0;7197;27.10.2021
10;2,5300;0,55000;0;0;296;0;7198;27.10.2021
10;2,0300;0,55000;0;0;231;0;7199;27.10.2021
10;1,5600;0,27000;0;0;115;0;7200;27.10.2021
10;1,3100;0,27000;0;0;118;0;7201;28.10.2021
10;1,2400;0,27000;0;0;130;0;7202;28.10.2021
10;1,2300;0,27000;0;0;201;0;7203;28.10.2021
10;1,2400;0,27000;0;0;293;0;7204;28.10.2021
10;1,3600;0,27000;0;0;367;0;7205;28.10.2021
10;1,9300;0,27000;0;0;470;0;7206;28.10.2021
10;2,4400;0,27000;0;0;526;0,3;7207;28.10.2021
10;2,5500;0,55000;0;0;486;15,2;7208;28.10.2021
10;2,5300;0,83000;0;0;412;38,8;7209;28.10.2021
10;2,4700;1,64000;0;0;364;62,1;7210;28.10.2021
10;2,4900;1,64000;0;0;320;76,6;7211;28.10.2021
10;2,7200;2,19000;0;0;387;82,9;7212;28.10.2021
10;2,6700;2,19000;0;0;492;82,4;7213;28.10.2021
10;2,4000;1,92000;0;0;558;68,7;7214;28.10.2021
10;2,2100;1,37000;0;0;714;46,1;7215;28.10.2021
10;2,1100;1,10000;0;0;793;20,4;7216;28.10.2021
10;2,2500;1,37000;0;0;922;0,6;7217;28.10.2021
10;2,6500;1,64000;0;0;775;0;7218;28.10.2021
10;3,0300;1,64000;0;0;747;0;7219;28.10.2021
10;2,9800;1,10000;0;0;549;0;7220;28.10.2021
10;2,8100;1,10000;0;0;528;0;7221;28.10.2021
10;2,5300;0,55000;0;0;426;0;7222;28.10.2021
10;2,0300;0,55000;0;0;314;0;7223;28.10.2021
10;1,5600;0,27000;0;0;227;0;7224;28.10.2021
10;1,3100;0,27000;0;0;118;0;7225;29.10.2021
10;1,2400;0,27000;0;0;80;0;7226;29.10.2021
10;1,2300;0,55000;0;0;59;0;7227;29.10.2021
10;1,2400;0,55000;0;0;41;0;7228;29.10.2021
10;1,3600;1,10000;0;0;33;0;7229;29.10.2021
10;2,1000;1,64000;0;0;62;0;7230;29.10.2021
10;2,6100;2,81000;0;0;42;0,3;7231;29.10.2021
10;2,7200;2,81000;0;0;27;2,4;7232;29.10.2021
10;13,6700;2,53000;0;0;13;6,8;7233;29.10.2021
10;8,6300;2,05000;0;0;5;105,6;7234;29.10.2021
10;8,6500;1,77000;0;0;5;93,1;7235;29.10.2021
10;6,7200;2,37000;0;0;5;132,6;7236;29.10.2021
10;6,6700;2,91000;0;0;6;97,7;7237;29.10.2021
10;8,5600;2,05000;0;0;5;95,7;7238;29.10.2021
10;8,3700;1,49000;0;0;4;55,6;7239;29.10.2021
10;14,2400;1,49000;0;0;12;32;7240;29.10.2021
10;14,3800;2,05000;0;0;39;0,6;7241;29.10.2021
10;7,2500;2,32000;0;0;69;0;7242;29.10.2021
10;6,4800;1,99000;0;0;105;0;7243;29.10.2021
10;2,9800;1,41000;0;0;158;0;7244;29.10.2021
10;2,8100;1,10000;0;0;227;0;7245;29.10.2021
10;2,5300;0,55000;0;0;264;0;7246;29.10.2021
10;2,0300;0,55000;0;0;162;0;7247;29.10.2021
10;1,5600;0,27000;0;0;140;0;7248;29.10.2021
10;1,3100;0,27000;0;0;103;0;7249;30.10.2021
10;1,2400;0,27000;0;0;103;0;7250;30.10.2021
10;1,2300;0,55000;0;0;107;0;7251;30.10.2021
10;1,2400;0,55000;0;0;130;0;7252;30.10.2021
10;1,3600;1,10000;0;0;137;0;7253;30.10.2021
10;2,1000;1,64000;0;0;182;0;7254;30.10.2021
10;2,6100;2,81000;0;0;224;0,3;7255;30.10.2021
10;2,7200;2,81000;0;0;319;28;7256;30.10.2021
10;7,7000;2,53000;0;0;351;104,3;7257;30.10.2021
10;8,6300;2,05000;0;0;361;164,6;7258;30.10.2021
10;8,6500;1,77000;0;0;487;218,7;7259;30.10.2021
10;6,7200;2,37000;0;0;755;250;7260;30.10.2021
10;6,6700;2,91000;0;0;866;246,9;7261;30.10.2021
10;6,4000;2,05000;0;0;1092;218,4;7262;30.10.2021
10;6,2200;1,49000;0;0;1223;164,5;7263;30.10.2021
10;8,2700;1,49000;0;0;1315;85,5;7264;30.10.2021
10;14,3800;2,05000;0;0;1501;2;7265;30.10.2021
10;7,2500;2,57000;0;0;1792;0;7266;30.10.2021
10;6,4800;1,99000;0;0;1799;0;7267;30.10.2021
10;2,9800;1,41000;0;0;1593;0;7268;30.10.2021
10;2,8100;0,85000;0;0;1222;0;7269;30.10.2021
10;2,5300;0,55000;0;0;1185;0;7270;30.10.2021
10;2,0300;0,55000;0;0;1032;0;7271;30.10.2021
10;1,5600;0,27000;0;0;977;0;7272;30.10.2021
10;1,3100;0,27000;0;0;804;0;7273;31.10.2021
10;1,2400;0,27000;0;0;505;0;7274;31.10.2021
10;1,2300;0,55000;0;0;492;0;7275;31.10.2021
10;1,2400;0,55000;0;0;560;0;7276;31.10.2021
10;1,3600;1,10000;0;0;590;0;7277;31.10.2021
10;2,1000;1,64000;0;0;538;0;7278;31.10.2021
10;2,6100;2,81000;0;0;402;0;7279;31.10.2021
10;2,7200;2,81000;0;0;313;20,9;7280;31.10.2021
10;7,7000;2,53000;0;0;308;61;7281;31.10.2021
10;8,6300;2,05000;0;0;366;96,6;7282;31.10.2021
10;8,6500;1,77000;0;0;409;129,7;7283;31.10.2021
10;6,7200;2,37000;0;0;365;119;7284;31.10.2021
10;6,6700;2,91000;0;0;343;107,9;7285;31.10.2021
10;8,5600;2,05000;0;0;368;102,9;7286;31.10.2021
10;8,3700;1,49000;0;0;561;77;7287;31.10.2021
10;14,2400;1,49000;0;0;821;32,4;7288;31.10.2021
10;14,3800;2,05000;0;0;1239;0,6;7289;31.10.2021
10;7,2500;2,57000;0;0;1621;0;7290;31.10.2021
10;6,4800;1,99000;0;0;1832;0;7291;31.10.2021
10;2,9800;1,41000;0;0;1832;0;7292;31.10.2021
10;2,8100;1,10000;0;0;1786;0;7293;31.10.2021
10;2,5300;0,55000;0;0;2006;0;7294;31.10.2021
10;2,0300;0,55000;0;0;2202;0;7295;31.10.2021
10;1,4400;0,27000;0;0;2345;0;7296;31.10.2021
11;1,2300;0,27000;0;0;2367;0;7297;01.11.2021
11;1,1800;0,27000;0;0;2384;0;7298;01.11.2021
11;1,1600;0,55000;0;0;2312;0;7299;01.11.2021
11;1,1700;0,55000;0;0;2505;0;7300;01.11.2021
11;1,2800;1,10000;0;0;2651;0;7301;01.11.2021
11;2,0600;1,64000;0;0;2652;0;7302;01.11.2021
11;2,6100;2,81000;0;0;2591;0;7303;01.11.2021
11;2,6700;2,81000;0;0;2440;22,7;7304;01.11.2021
11;7,5200;2,53000;0;0;2346;74,1;7305;01.11.2021
11;8,4100;2,05000;0;0;2255;122,4;7306;01.11.2021
11;8,4400;1,77000;0;0;2042;154,6;7307;01.11.2021
11;8,6100;2,37000;0;0;1831;176,7;7308;01.11.2021
11;8,5900;2,91000;0;0;1656;170,7;7309;01.11.2021
11;8,4000;1,80000;0;0;1287;152,8;7310;01.11.2021
11;8,2500;1,49000;0;0;714;119,8;7311;01.11.2021
11;8,2500;1,49000;0;0;316;74;7312;01.11.2021
11;14,5500;2,05000;0;0;259;1,7;7313;01.11.2021
11;7,5500;2,32000;0;0;253;0;7314;01.11.2021
11;6,6900;1,99000;0;0;173;0;7315;01.11.2021
11;2,9800;1,41000;0;0;99;0;7316;01.11.2021
11;2,6000;1,10000;0;0;54;0;7317;01.11.2021
11;2,2600;0,55000;0;0;56;0;7318;01.11.2021
11;1,8300;0,55000;0;0;121;0;7319;01.11.2021
11;1,4400;0,27000;0;0;174;0;7320;01.11.2021
11;1,2300;0,27000;0;0;271;0;7321;02.11.2021
11;1,1800;0,27000;0;0;328;0;7322;02.11.2021
11;1,1600;0,55000;0;0;518;0;7323;02.11.2021
11;1,1700;0,55000;0;0;673;0;7324;02.11.2021
11;1,2800;1,10000;0;0;678;0;7325;02.11.2021
11;2,0600;1,64000;0;0;630;0;7326;02.11.2021
11;2,6100;2,81000;0;0;622;0;7327;02.11.2021
11;2,6700;2,81000;0;0;527;21,2;7328;02.11.2021
11;7,5200;2,53000;0;0;410;71,2;7329;02.11.2021
11;8,4100;2,05000;0;0;307;109,8;7330;02.11.2021
11;8,4400;1,77000;0;0;244;142,9;7331;02.11.2021
11;8,6100;2,37000;0;0;196;157,1;7332;02.11.2021
11;8,5900;2,91000;0;0;148;139,1;7333;02.11.2021
11;8,4000;2,05000;0;0;102;123,4;7334;02.11.2021
11;8,2500;1,49000;0;0;97;82;7335;02.11.2021
11;8,2500;1,49000;0;0;197;40,3;7336;02.11.2021
11;14,5500;2,05000;0;0;197;0,3;7337;02.11.2021
11;7,5500;2,32000;0;0;4;0;7338;02.11.2021
11;6,6900;1,99000;0;0;78;0;7339;02.11.2021
11;2,9800;1,41000;0;0;186;0;7340;02.11.2021
11;2,6000;1,10000;0;0;146;0;7341;02.11.2021
11;2,2600;0,55000;0;0;141;0;7342;02.11.2021
11;1,8300;0,55000;0;0;147;0;7343;02.11.2021
11;1,4400;0,27000;0;0;241;0;7344;02.11.2021
11;1,2300;0,27000;0;0;241;0;7345;03.11.2021
11;1,1800;0,27000;0;0;306;0;7346;03.11.2021
11;1,1600;0,27000;0;0;337;0;7347;03.11.2021
11;1,1700;0,27000;0;0;214;0;7348;03.11.2021
11;1,2800;0,27000;0;0;182;0;7349;03.11.2021
11;1,8900;0,55000;0;0;196;0;7350;03.11.2021
11;2,4400;1,10000;0;0;225;0;7351;03.11.2021
11;2,5000;1,64000;0;0;348;8,2;7352;03.11.2021
11;2,3500;1,64000;0;0;389;18,8;7353;03.11.2021
11;2,2500;1,37000;0;0;336;34,1;7354;03.11.2021
11;2,2800;0,83000;0;0;287;44;7355;03.11.2021
11;2,4600;1,37000;0;0;231;46,8;7356;03.11.2021
11;2,4400;1,64000;0;0;213;43;7357;03.11.2021
11;2,2400;1,64000;0;0;250;34,4;7358;03.11.2021
11;2,0900;1,37000;0;0;192;18,2;7359;03.11.2021
11;2,1000;1,37000;0;0;148;10,3;7360;03.11.2021
11;2,4300;2,47000;0;0;204;0,3;7361;03.11.2021
11;2,9500;1,92000;0;0;257;0;7362;03.11.2021
11;3,2500;1,10000;0;0;272;0;7363;03.11.2021
11;2,9800;1,10000;2,61;0;296;0;7364;03.11.2021
11;2,6000;0,55000;5,95;0;297;0;7365;03.11.2021
11;2,2600;0,55000;6,27;0;346;0;7366;03.11.2021
11;1,8300;0,55000;6,97;0;298;0;7367;03.11.2021
11;1,4400;0,27000;7,42;0;266;0;7368;03.11.2021
11;1,2300;0,27000;7,69;0;215;0;7369;04.11.2021
11;1,1800;0,27000;7,87;0;162;0;7370;04.11.2021
11;1,1600;0,27000;8;0;103;0;7371;04.11.2021
11;1,1700;0,27000;8,06;0;73;0;7372;04.11.2021
11;1,2800;0,27000;8,06;0;69;0;7373;04.11.2021
11;1,8900;0,27000;7,67;0;61;0;7374;04.11.2021
11;2,4400;0,27000;7,13;0;46;0;7375;04.11.2021
11;2,5000;0,55000;6,58;0;45;3,6;7376;04.11.2021
11;2,3500;0,83000;6,61;0;41;6,9;7377;04.11.2021
11;2,2500;1,64000;6,03;0;39;18,3;7378;04.11.2021
11;2,2800;1,64000;5,1;0;41;32,2;7379;04.11.2021
11;2,4600;2,19000;5,21;0;66;23,3;7380;04.11.2021
11;2,4400;2,19000;4,67;0;78;30,8;7381;04.11.2021
11;2,2400;2,23000;0;0;51;178,5;7382;04.11.2021
11;2,0900;1,37000;0;0;39;134,9;7383;04.11.2021
11;2,1000;0,93000;0;0;19;83;7384;04.11.2021
11;2,4300;1,23000;0;0;26;0,6;7385;04.11.2021
11;2,9500;1,64000;0;0;32;0;7386;04.11.2021
11;3,2500;1,64000;0;0;23;0;7387;04.11.2021
11;2,9800;1,10000;3,61;0;17;0;7388;04.11.2021
11;2,6000;1,10000;5,38;0;14;0;7389;04.11.2021
11;2,2600;0,55000;5,77;0;18;0;7390;04.11.2021
11;1,8300;0,55000;6,49;0;19;0;7391;04.11.2021
11;1,4400;0,27000;6,96;0;15;0;7392;04.11.2021
11;1,2300;0,27000;7,28;0;98;0;7393;05.11.2021
11;1,1800;0,27000;7,49;0;144;0;7394;05.11.2021
11;1,1600;0,55000;7,66;0;594;0;7395;05.11.2021
11;1,1700;0,55000;7,8;0;1404;0;7396;05.11.2021
11;1,2800;1,35000;8,41;0;2138;0;7397;05.11.2021
11;2,0600;1,64000;7,73;0;2480;0;7398;05.11.2021
11;2,6100;2,81000;9,1;0;2526;0;7399;05.11.2021
11;2,6700;2,81000;8,65;0;2420;2,1;7400;05.11.2021
11;13,4900;2,53000;3,3;0;2322;7,3;7401;05.11.2021
11;12,2300;2,05000;4,84;0;2132;15,6;7402;05.11.2021
11;12,2600;1,77000;4,19;0;1902;24,7;7403;05.11.2021
11;12,4300;2,37000;3,48;0;1813;31,7;7404;05.11.2021
11;12,4100;2,91000;3,37;0;1815;30,3;7405;05.11.2021
11;6,2400;2,05000;0;0;1760;182,7;7406;05.11.2021
11;6,0900;1,49000;0;0;1651;148,8;7407;05.11.2021
11;6,1000;1,49000;0;0;1646;89,8;7408;05.11.2021
11;14,5500;2,05000;0;0;1725;0,9;7409;05.11.2021
11;7,5500;2,32000;0;0;1863;0;7410;05.11.2021
11;6,6900;1,99000;0;0;1724;0;7411;05.11.2021
11;2,9800;1,41000;0;0;1694;0;7412;05.11.2021
11;2,6000;1,10000;0;0;1673;0;7413;05.11.2021
11;2,2600;0,55000;0;0;1616;0;7414;05.11.2021
11;1,8300;0,55000;0;0;1570;0;7415;05.11.2021
11;1,4400;0,27000;6,02;0;1611;0;7416;05.11.2021
11;1,3600;0,27000;6,95;0;1711;0;7417;06.11.2021
11;1,2100;0,27000;7,17;0;1759;0;7418;06.11.2021
11;1,1800;0,55000;7,34;0;1698;0;7419;06.11.2021
11;1,1600;0,55000;7,47;0;1793;0;7420;06.11.2021
11;1,1800;1,10000;8,1;0;1728;0;7421;06.11.2021
11;1,5400;1,64000;7,69;0;1818;0;7422;06.11.2021
11;1,9400;2,81000;9,08;0;1861;0;7423;06.11.2021
11;2,4700;2,81000;7,71;0;1819;10,7;7424;06.11.2021
11;13,7500;2,53000;1;0;1808;30,2;7425;06.11.2021
11;8,8500;2,05000;0;0;1740;46,3;7426;06.11.2021
11;8,9500;1,77000;0;0;1653;54,4;7427;06.11.2021
11;9,1200;2,12000;0;0;1467;49,6;7428;06.11.2021
11;9,1000;2,91000;0;0;1430;46,2;7429;06.11.2021
11;6,7800;2,05000;0;0;1399;39,5;7430;06.11.2021
11;12,6100;1,49000;0;0;1256;28,3;7431;06.11.2021
11;12,6300;1,49000;0;0;963;11,6;7432;06.11.2021
11;15,2800;2,05000;0;0;892;0,3;7433;06.11.2021
11;8,1600;2,32000;0;0;988;0;7434;06.11.2021
11;7,0100;1,99000;0;0;969;0;7435;06.11.2021
11;3,0300;1,41000;3,59;0;891;0;7436;06.11.2021
11;2,5000;1,10000;5,62;0;727;0;7437;06.11.2021
11;2,3400;0,55000;5,85;0;779;0;7438;06.11.2021
11;2,0800;0,55000;6,45;0;818;0;7439;06.11.2021
11;1,5600;0,27000;7,02;0;748;0;7440;06.11.2021
11;1,7200;0,27000;7,03;0;699;0;7441;07.11.2021
11;1,4100;0,27000;7,34;0;568;0;7442;07.11.2021
11;1,2500;0,55000;7,57;0;444;0;7443;07.11.2021
11;1,2000;0,55000;7,71;0;430;0;7444;07.11.2021
11;1,1600;1,10000;8,36;0;404;0;7445;07.11.2021
11;1,3300;1,64000;8,09;0;409;0;7446;07.11.2021
11;1,3700;2,81000;9,84;0;419;0;7447;07.11.2021
11;1,4900;2,81000;4,74;0;288;18,2;7448;07.11.2021
11;7,0300;2,53000;0;0;193;42,8;7449;07.11.2021
11;8,7200;2,05000;0;0;74;63,2;7450;07.11.2021
11;7,0700;1,77000;0;0;46;58,2;7451;07.11.2021
11;7,4700;2,37000;0;0;65;69,1;7452;07.11.2021
11;7,5300;2,91000;0;0;71;62;7453;07.11.2021
11;7,0500;2,05000;0;0;69;55,9;7454;07.11.2021
11;8,6900;1,49000;0;0;43;35,7;7455;07.11.2021
11;14,3900;1,49000;0;0;45;30,9;7456;07.11.2021
11;14,2500;2,05000;0;0;71;0,9;7457;07.11.2021
11;6,9800;2,32000;0;0;132;0;7458;07.11.2021
11;6,2600;1,99000;0;0;120;0;7459;07.11.2021
11;3,1000;1,41000;0;0;102;0;7460;07.11.2021
11;2,8700;1,10000;1,78;0;89;0;7461;07.11.2021
11;2,5200;0,55000;5,15;0;73;0;7462;07.11.2021
11;2,2300;0,55000;5,7;0;54;0;7463;07.11.2021
11;1,4400;0,27000;6,39;0;22;0;7464;07.11.2021
11;1,2300;0,27000;6,57;0;14;0;7465;08.11.2021
11;1,1800;0,27000;6,58;0;31;0;7466;08.11.2021
11;1,1600;0,55000;6,54;0;43;0;7467;08.11.2021
11;1,1700;0,55000;6,51;0;40;0;7468;08.11.2021
11;1,2800;1,10000;6,94;0;40;0;7469;08.11.2021
11;2,0600;1,64000;6,15;0;88;0;7470;08.11.2021
11;2,6100;2,81000;7,09;0;236;0;7471;08.11.2021
11;2,6700;2,81000;6,45;0;409;4,8;7472;08.11.2021
11;13,4900;2,53000;0,45;0;495;19,5;7473;08.11.2021
11;8,4100;2,05000;0;0;484;33,3;7474;08.11.2021
11;8,4400;1,77000;0;0;614;44,1;7475;08.11.2021
11;8,6100;2,37000;0;0;739;42,6;7476;08.11.2021
11;8,5900;2,91000;0;0;989;44;7477;08.11.2021
11;6,2400;2,05000;0;0;1142;36;7478;08.11.2021
11;12,0700;1,49000;0;0;1277;22,1;7479;08.11.2021
11;14,2300;1,49000;0;0;1472;7,6;7480;08.11.2021
11;14,5500;2,29000;0;0;1706;0,3;7481;08.11.2021
11;7,5500;2,32000;0;0;1852;0;7482;08.11.2021
11;6,6900;1,99000;0;0;1954;0;7483;08.11.2021
11;2,9800;1,41000;0;0;2083;0;7484;08.11.2021
11;2,6000;1,10000;0;0;2183;0;7485;08.11.2021
11;2,2600;0,55000;0;0;1926;0;7486;08.11.2021
11;1,8300;0,55000;4,12;0;1779;0;7487;08.11.2021
11;1,4400;0,27000;5,48;0;1785;0;7488;08.11.2021
11;1,2300;0,27000;5,71;0;1711;0;7489;09.11.2021
11;1,1800;0,27000;5,81;0;1583;0;7490;09.11.2021
11;1,1600;0,30000;5,9;0;1368;0;7491;09.11.2021
11;1,1700;0,55000;5,96;0;1030;0;7492;09.11.2021
11;1,2800;1,10000;6,38;0;879;0;7493;09.11.2021
11;2,0600;1,64000;5,64;0;718;0;7494;09.11.2021
11;2,6100;2,81000;6,5;0;554;0;7495;09.11.2021
11;2,6700;2,81000;0;0;311;18,2;7496;09.11.2021
11;7,5200;2,53000;0;0;147;96,6;7497;09.11.2021
11;8,4100;2,05000;0;0;37;159,1;7498;09.11.2021
11;8,4400;1,77000;0;0;7;193,2;7499;09.11.2021
11;8,6100;2,37000;0;0;4;166,8;7500;09.11.2021
11;8,5900;2,91000;0;0;4;119,8;7501;09.11.2021
11;14,3700;2,05000;0;0;4;30,4;7502;09.11.2021
11;14,2200;1,49000;0;0;4;30,5;7503;09.11.2021
11;8,2500;1,49000;0;0;4;48,7;7504;09.11.2021
11;14,5500;2,05000;0;0;4;0,3;7505;09.11.2021
11;7,5500;2,32000;0;0;9;0;7506;09.11.2021
11;6,6900;1,99000;0;0;24;0;7507;09.11.2021
11;2,9800;1,41000;0;0;44;0;7508;09.11.2021
11;2,6000;1,10000;0;0;37;0;7509;09.11.2021
11;2,2600;0,55000;0;0;21;0;7510;09.11.2021
11;1,8300;0,55000;0;0;10;0;7511;09.11.2021
11;1,4400;0,27000;0;0;4;0;7512;09.11.2021
11;1,2300;0,27000;0;0;4;0;7513;10.11.2021
11;1,1800;0,27000;0;0;4;0;7514;10.11.2021
11;1,1600;0,27000;0;0;4;0;7515;10.11.2021
11;1,1700;0,27000;0;0;4;0;7516;10.11.2021
11;1,2800;0,27000;0;0;4;0;7517;10.11.2021
11;1,8900;0,55000;0;0;4;0;7518;10.11.2021
11;2,4400;1,10000;0;0;4;0;7519;10.11.2021
11;2,5000;1,64000;0;0;4;6;7520;10.11.2021
11;2,3500;1,64000;0;0;4;13,2;7521;10.11.2021
11;2,2500;1,37000;0;0;4;48,9;7522;10.11.2021
11;2,2800;0,83000;0;0;4;69,4;7523;10.11.2021
11;2,4600;1,37000;0;0;4;76,8;7524;10.11.2021
11;2,4400;1,64000;0;0;4;58,1;7525;10.11.2021
11;2,2400;1,64000;0;0;4;47,2;7526;10.11.2021
11;2,0900;1,37000;0;0;4;31,4;7527;10.11.2021
11;2,1000;1,37000;0;0;4;16,9;7528;10.11.2021
11;2,4300;2,47000;0;0;4;0,3;7529;10.11.2021
11;2,9500;1,92000;0;0;4;0;7530;10.11.2021
11;3,2500;1,10000;0;0;4;0;7531;10.11.2021
11;2,9800;1,10000;0;0;4;0;7532;10.11.2021
11;2,6000;0,55000;0;0;4;0;7533;10.11.2021
11;2,2600;0,55000;0;0;4;0;7534;10.11.2021
11;1,8300;0,55000;0;0;4;0;7535;10.11.2021
11;1,4400;0,27000;0;0;4;0;7536;10.11.2021
11;1,2300;0,27000;0;0;4;0;7537;11.11.2021
11;1,1800;0,27000;0;0;4;0;7538;11.11.2021
11;1,1600;0,27000;0;0;4;0;7539;11.11.2021
11;1,1700;0,27000;0;0;4;0;7540;11.11.2021
11;1,2800;0,27000;0;0;4;0;7541;11.11.2021
11;1,8900;0,27000;0;0;4;0;7542;11.11.2021
11;2,4400;0,27000;0;0;4;0;7543;11.11.2021
11;2,5000;0,55000;0;0;7;3,1;7544;11.11.2021
11;2,3500;0,83000;0;0;14;18,8;7545;11.11.2021
11;2,2500;1,64000;0;0;22;30,5;7546;11.11.2021
11;2,2800;1,64000;0;0;25;36;7547;11.11.2021
11;2,4600;2,19000;0;0;31;35;7548;11.11.2021
11;2,4400;2,19000;0;0;41;37,8;7549;11.11.2021
11;2,2400;1,92000;0;0;76;34,5;7550;11.11.2021
11;2,0900;1,37000;0;0;106;20,5;7551;11.11.2021
11;2,1000;1,10000;0;0;128;5,5;7552;11.11.2021
11;2,4300;1,37000;0;0;108;0;7553;11.11.2021
11;2,9500;1,64000;0;0;128;0;7554;11.11.2021
11;3,2500;1,64000;0;0;153;0;7555;11.11.2021
11;2,9800;1,10000;0;0;180;0;7556;11.11.2021
11;2,6000;1,10000;0;0;216;0;7557;11.11.2021
11;2,2600;0,55000;0;0;241;0;7558;11.11.2021
11;1,8300;0,55000;0;0;243;0;7559;11.11.2021
11;1,4400;0,27000;0;0;230;0;7560;11.11.2021
11;1,2300;0,27000;0;0;249;0;7561;12.11.2021
11;1,1800;0,27000;1,72;0;224;0;7562;12.11.2021
11;1,1600;0,55000;4,01;0;233;0;7563;12.11.2021
11;1,1700;0,55000;4,19;0;243;0;7564;12.11.2021
11;1,2800;1,10000;4,62;0;243;0;7565;12.11.2021
11;2,0600;1,64000;3,99;0;272;0;7566;12.11.2021
11;2,6100;2,81000;4,61;0;348;0;7567;12.11.2021
11;2,6700;2,81000;4,33;0;412;1,3;7568;12.11.2021
11;13,4900;2,53000;0;0;423;9,3;7569;12.11.2021
11;14,3800;2,05000;0;0;352;17,6;7570;12.11.2021
11;14,4100;1,77000;0;0;380;25,3;7571;12.11.2021
11;14,5800;2,37000;0;0;384;26,2;7572;12.11.2021
11;14,5700;2,91000;0;0;421;24,3;7573;12.11.2021
11;14,3700;2,05000;0;0;437;22,5;7574;12.11.2021
11;14,2200;1,49000;0;0;454;13,6;7575;12.11.2021
11;14,2300;1,49000;0;0;491;4,3;7576;12.11.2021
11;14,5500;2,05000;0;0;492;0;7577;12.11.2021
11;7,5500;2,32000;0;0;487;0;7578;12.11.2021
11;6,6900;1,99000;0;0;506;0;7579;12.11.2021
11;2,9800;1,41000;0;0;499;0;7580;12.11.2021
11;2,6000;1,10000;0;0;558;0;7581;12.11.2021
11;2,2600;0,55000;0;0;623;0;7582;12.11.2021
11;1,8300;0,55000;0;0;693;0;7583;12.11.2021
11;1,4400;0,27000;0;0;694;0;7584;12.11.2021
11;1,3600;0,27000;2,39;0;697;0;7585;13.11.2021
11;1,2100;0,27000;5,53;0;690;0;7586;13.11.2021
11;1,1800;0,55000;5,6;0;645;0;7587;13.11.2021
11;1,1600;0,55000;5,66;0;533;0;7588;13.11.2021
11;1,1800;1,10000;6,09;0;470;0;7589;13.11.2021
11;1,5400;1,64000;5,63;0;467;0;7590;13.11.2021
